"To troubleshoot your issue uploading files from your mobile device, we suggest that you set the permission of the folder on your mobile device connected to your PC to full control and set its special permission or advance settings.",F
"To do this, kindly follow these steps:   Right click on the driver letter corresponding to the mobile device connected to your PC, then go to Properties.",R
"Go to the Security tab, click on Edit to open the Permission for <Object> dialog box.",R
"Click Add, type Everyone, then put a check mark on Allow, then click OK.",R
Select Advanced.,R
"Under the Permission tab, click Change beside Owner.",R
"Type Everyone, then click OK.",R
"Put a check mark on Replace owner on subcontainers and objects, then click Apply.",R
"Go to the Auditing tab, click on Add button.",R
"A new window will open named as Auditing Entry, click on Select a Principal.",F
"A window Select User or Group will pop up, type Everyone in the textbox and click OK.",F
"Under the Auditing Entry window, ensure to tick the checkbox of Full control under Basic permissions.",F
Then click OK.,R
"Under Auditing entry, Everyone is now part of the settings.",F
Restart your computer for the changes to take effect.,R
Let us know if you need further assistance.,R
There is no drive letter given for the phone when it shows up on the PC.,F
No options in the right click of it to change anything at all.,F
"
"
I did my best to fix the above error code.,F
Please advise Moved from: Windows / Windows 10 / Windows settings / PC,R
"Hi,  For us to provide the best solution to your concern, we need additional information.",G
Are you getting this error message whenever you try to update your computer?,R
We'll keep an eye out for your response.,F
yes.security updates wont take.just keep getting an error code.,F
"Hi,  Corrupted system files are one of the many possible reasons why this issue is happening.",F
"To help resolve your concern, check out the article: Fix Windows Update issues.",R
Follow the steps to help resolve Windows update error issue.,R
Keep us in the loop with the result.,R
"
"
how do fix vlc in the terminal?,R
fix what?,R
check other programs.,R
same faint sound?,R
"
"
"I installed the 64bit version of ubuntu and I can't open firefox(segfault) and if I try to open nautilus nothing happens and my cpu goes 100%, what can I do??",R
?,R
"Anyone knows why after I installed the 64bit version of ubuntu and I can't open firefox(segfault) and if I try to open nautilus nothing happens and my cpu goes 100%, what can I do??",R
?,R
i sent you a link on how to install 32 bit,F
"
"
"ok, anyone know how I set bios password in ubuntu",R
already set,F
you'd need to set that in your BIOS.,F
"
"
Hello Does Ubuntu have somekind of register to configure applications and os settings?,R
Hello Does Ubuntu have somekind of register to configure applications and os settings?,R
Linux doesn't have an equivalent to the Windows registry,F
"
"
how do i generate an xorg.conf file?,R
for intel GMAs,F
"'sudo xorg -configure', I think",F
"
"
anyone else run into issues with cd/dvd burners not identifying blank media installed?,R
yep.. happened to me with a HP lightscribe cd/dvd burner.. replaced and all is well.,F
you might try k3b as the burning software .,F
..,F
I never really liked brassero,F
"
"
Where does synoptic install the programs to?,R
Like it aint on desktop,R
nvm,F
Synaptic installs the programs to wherever they need to be installed.,F
"Most of them can be found in the Gnome menu, and if not there, in the Debian submenu.",F
All applications on your system that are recognized by Synaptic are in your Debian submenu.,F
"
"
are there any utils that will do a repair of your laptop once in a while ?,R
like you have advaned system optimizer in windows sort of stuff,F
repair in the sense?,R
clean up of unused files ?,R
"
"
"hi folks, i'm making a backup of my root partition just incase this gparted livecd resize goes wrong - at the moment i am just cp -Rp /bin /etc /lib /sbin /usr /boot /home /opt /srv /var /vmlinuz /media /opt /root  -- is there anything else i should be doing?",R
use tar,R
try g4l,R
"
"
is there a way to tell ubuntu not to show icon for a specific external hdd on the desktop?,R
(but i want others to show up on the desktop),F
can use a udev rule for it,R
thanks :),F
"
"
"I would like to build an Automator application that counts the files in the hostfolder, creates a numbered subfolder named "" [hostFolder name] [counter] "", moves at maximum 128 files from hostFolder in sequential order into this new subfolder, and loops until all files in hostFolder are sorted into subfolders (i.e.",F
the last subfolder will have fewer than 128 files in it).,F
"Before the workflow runs, the hostfolder will always only contain files, no subfolders.Here's the desired outcome of my ideal workflow using as an example an arbitrary folder containing an arbitrary number of files, also arbitrarily named.",F
"(Note I do not need the workflow to rename any files):<blockquote>  A folder named Beans contains 1027 files, the files Legume 0001 to Legume 1027.",F
My Automator application receives the folder Beans as input.,F
"Once the workflow has run, the folder Beans now contains 9 subfolders, named Beans 1, Beans 2, Beans 3, and so on all the way to Beans 9.",F
"The subfolder Beans 1 contains files Legume 0001, Legume 0002, Legume 0003, and so on to Legume 0128.",F
The subfolder Beans 2 contains the files Legume 0129 to Legume 0256.,F
"In other words, each subfolder contains 128 of the files named Legume **** in sequential order.",F
"The only exception is the final subfolder, Beans 9, which contains only 3 files, the files Legume 1025, Legume 1026, and Legume 1027.</blockquote>",F
This should do what you've asked for.,F
"As coded, the only thing you may need to change in the bash script is <code>filesPerSubDir=""128""</code> if you want a different file count per subdirectory within the parent directory that's passed to the Run Shell Script action.",F
Add a Run Shell Script action to your Automator application/service/workflow and set <code>Shell: /bin/bash</code> and <code>Pass input: as arguments</code>.,R
"Remove the default code and then copy and paste the code below into the Automator Run Shell Script action.<pre class=""lang-none prettyprint-override""><code>#!/bin/bashfilesPerSubDir=""128""for argument in ""$@""; do    if [[ -d $argument ]]; then        cd ""$argument"" || exit 1        dirName=""$(basename ""$argument"")""        fileCount=""$(find .",R
-maxdepth 1 -flags nohidden -type f !,F
"-iname "".",F
"*"" | awk 'END{print NR}')""        subDirCount=""$(( fileCount / filesPerSubDir + 1 ))""        for (( i = 1; i &lt; subDirCount+1; i++ )); do            find .",R
